Scalar,data,"SurfaceValue(Surface(PDF_Geometry_3), VOLTAGE)",
NumElems,334,,
3.50E-07,-2.02E-03,4.48E-08,"		9.9627427369906496e-01"
4.00E-07,-2.02E-03,4.55E-08,"		9.9612373996063674e-01"
3.00E-07,-2.02E-03,4.56E-08,"		9.9608815008529428e-01"
3.50E-07,-2.02E-03,4.63E-08,"		9.9597882966841267e-01"
3.00E-07,-2.02E-03,4.63E-08,"		9.9598714363528817e-01"
4.00E-07,-2.02E-03,4.70E-08,"		9.9584642391841560e-01"
3.50E-07,-2.02E-03,4.70E-08,"		9.9585336751833997e-01"
3.00E-07,-2.02E-03,4.70E-08,"		9.9585882093222233e-01"
4.00E-07,-2.02E-03,4.70E-08,"		9.9584642391841560e-01"
3.50E-07,-2.02E-03,4.63E-08,"		9.9597882966841267e-01"
4.00E-07,-2.02E-03,4.62E-08,"		9.9597720342828966e-01"
3.00E-07,-2.02E-03,4.56E-08,"		9.9608815008529428e-01"
3.50E-07,-2.02E-03,4.56E-08,"		9.9611542532697861e-01"
4.00E-07,-2.02E-03,4.55E-08,"		9.9612373996063674e-01"
3.00E-07,-2.02E-03,5.10E-08,"		9.9507573813357075e-01"
3.50E-07,-2.02E-03,4.98E-08,"		9.9530569536156266e-01"
3.50E-07,-2.02E-03,5.11E-08,"		9.9506961130704275e-01"
4.00E-07,-2.02E-03,4.85E-08,"		9.9555063107150787e-01"
4.00E-07,-2.02E-03,4.98E-08,"		9.9527746063535227e-01"
4.00E-07,-2.02E-03,5.11E-08,"		9.9505023497354372e-01"
3.00E-07,-2.02E-03,5.10E-08,"		9.9507573813357075e-01"
3.00E-07,-2.02E-03,4.97E-08,"		9.9533365706846511e-01"
3.50E-07,-2.02E-03,4.98E-08,"		9.9530569536156266e-01"
3.00E-07,-2.02E-03,4.84E-08,"		9.9561104398549960e-01"
3.50E-07,-2.02E-03,4.85E-08,"		9.9558494166309408e-01"
4.00E-07,-2.02E-03,4.85E-08,"		9.9555063107150787e-01"
3.00E-07,-2.02E-03,4.84E-08,"		9.9561104398549960e-01"
3.00E-07,-2.02E-03,4.77E-08,"		9.9572598728419281e-01"
3.50E-07,-2.02E-03,4.77E-08,"		9.9572019617143970e-01"
3.00E-07,-2.02E-03,4.70E-08,"		9.9585882093222233e-01"
3.50E-07,-2.02E-03,4.70E-08,"		9.9585336751833997e-01"
4.00E-07,-2.02E-03,4.70E-08,"		9.9584642391841560e-01"
3.00E-07,-2.02E-03,4.84E-08,"		9.9561104398549960e-01"
3.50E-07,-2.02E-03,4.77E-08,"		9.9572019617143970e-01"
3.50E-07,-2.02E-03,4.85E-08,"		9.9558494166309408e-01"
4.00E-07,-2.02E-03,4.70E-08,"		9.9584642391841560e-01"
4.00E-07,-2.02E-03,4.78E-08,"		9.9569815403401984e-01"
4.00E-07,-2.02E-03,4.85E-08,"		9.9555063107150787e-01"
4.00E-07,-2.02E-03,5.11E-08,"		9.9505023497354372e-01"
3.50E-07,-2.03E-03,5.24E-08,"		9.9480990518587076e-01"
3.50E-07,-2.02E-03,5.11E-08,"		9.9506961130704275e-01"
3.00E-07,-2.03E-03,5.37E-08,"		9.9461555596586804e-01"
3.00E-07,-2.03E-03,5.23E-08,"		9.9484184301642764e-01"
3.00E-07,-2.02E-03,5.10E-08,"		9.9507573813357075e-01"
4.00E-07,-2.02E-03,5.11E-08,"		9.9505023497354372e-01"
4.00E-07,-2.03E-03,5.24E-08,"		9.9478641638456700e-01"
3.50E-07,-2.03E-03,5.24E-08,"		9.9480990518587076e-01"
4.00E-07,-2.03E-03,5.37E-08,"		9.9461064293389878e-01"
3.50E-07,-2.03E-03,5.37E-08,"		9.9461566899769371e-01"
3.00E-07,-2.03E-03,5.37E-08,"		9.9461555596586804e-01"
3.00E-07,-2.03E-03,5.84E-08,"		9.9372104155811480e-01"
3.50E-07,-2.03E-03,5.98E-08,"		9.9344141461542457e-01"
3.00E-07,-2.03E-03,6.07E-08,"		9.9325987972478158e-01"
4.00E-07,-2.03E-03,6.13E-08,"		9.9315655885324272e-01"
3.50E-07,-2.03E-03,6.21E-08,"		9.9300231046968135e-01"
3.00E-07,-2.03E-03,6.30E-08,"		9.9285166647773304e-01"
4.00E-07,-2.03E-03,6.75E-08,"		9.9182746224672758e-01"
3.50E-07,-2.03E-03,6.75E-08,"		9.9185000265857870e-01"
3.50E-07,-2.03E-03,6.52E-08,"		9.9232649742458356e-01"
3.00E-07,-2.03E-03,6.75E-08,"		9.9186864476422920e-01"
3.00E-07,-2.03E-03,6.52E-08,"		9.9233654182641862e-01"
3.00E-07,-2.03E-03,6.30E-08,"		9.9285166647773304e-01"
3.00E-07,-2.03E-03,6.30E-08,"		9.9285166647773304e-01"
3.50E-07,-2.03E-03,6.21E-08,"		9.9300231046968135e-01"
3.50E-07,-2.03E-03,6.52E-08,"		9.9232649742458356e-01"
4.00E-07,-2.03E-03,6.13E-08,"		9.9315655885324272e-01"
4.00E-07,-2.03E-03,6.44E-08,"		9.9249374096738885e-01"
4.00E-07,-2.03E-03,6.75E-08,"		9.9182746224672758e-01"
4.00E-07,-2.03E-03,5.73E-08,"		9.9390434141681805e-01"
4.00E-07,-2.03E-03,5.93E-08,"		9.9346317412732144e-01"
3.50E-07,-2.03E-03,5.79E-08,"		9.9381463883734578e-01"
4.00E-07,-2.03E-03,6.13E-08,"		9.9315655885324272e-01"
3.50E-07,-2.03E-03,5.98E-08,"		9.9344141461542457e-01"
3.00E-07,-2.03E-03,5.84E-08,"		9.9372104155811480e-01"
4.00E-07,-2.03E-03,5.73E-08,"		9.9390434141681805e-01"
3.50E-07,-2.03E-03,5.79E-08,"		9.9381463883734578e-01"
3.50E-07,-2.03E-03,5.55E-08,"		9.9424148429842862e-01"
3.00E-07,-2.03E-03,5.84E-08,"		9.9372104155811480e-01"
3.00E-07,-2.03E-03,5.60E-08,"		9.9412033080262407e-01"
3.00E-07,-2.03E-03,5.37E-08,"		9.9461555596586804e-01"
3.00E-07,-2.03E-03,5.37E-08,"		9.9461555596586804e-01"
3.50E-07,-2.03E-03,5.37E-08,"		9.9461566899769371e-01"
3.50E-07,-2.03E-03,5.55E-08,"		9.9424148429842862e-01"
4.00E-07,-2.03E-03,5.37E-08,"		9.9461064293389878e-01"
4.00E-07,-2.03E-03,5.55E-08,"		9.9423284373116172e-01"
4.00E-07,-2.03E-03,5.73E-08,"		9.9390434141681805e-01"
4.00E-07,-2.03E-03,7.76E-08,"		9.8983311566909893e-01"
3.50E-07,-2.03E-03,7.75E-08,"		9.8987705942779447e-01"
4.00E-07,-2.03E-03,7.51E-08,"		9.9028195680969999e-01"
3.00E-07,-2.03E-03,7.74E-08,"		9.8991198500024569e-01"
3.50E-07,-2.03E-03,7.50E-08,"		9.9033528769380230e-01"
4.00E-07,-2.03E-03,7.25E-08,"		9.9089867212635840e-01"
4.00E-07,-2.03E-03,6.75E-08,"		9.9182746224672758e-01"
3.50E-07,-2.03E-03,6.99E-08,"		9.9141552589425896e-01"
3.50E-07,-2.03E-03,6.75E-08,"		9.9185000265857870e-01"
3.00E-07,-2.03E-03,7.23E-08,"		9.9099241237291935e-01"
3.00E-07,-2.03E-03,6.99E-08,"		9.9142774912956766e-01"
3.00E-07,-2.03E-03,6.75E-08,"		9.9186864476422920e-01"
4.00E-07,-2.03E-03,6.75E-08,"		9.9182746224672758e-01"
4.00E-07,-2.03E-03,7.00E-08,"		9.9136447628713553e-01"
3.50E-07,-2.03E-03,6.99E-08,"		9.9141552589425896e-01"
4.00E-07,-2.03E-03,7.25E-08,"		9.9089867212635840e-01"
3.50E-07,-2.03E-03,7.24E-08,"		9.9094664679435385e-01"
3.00E-07,-2.03E-03,7.23E-08,"		9.9099241237291935e-01"
3.00E-07,-2.03E-03,8.81E-08,"		9.8778461313358035e-01"
3.00E-07,-2.03E-03,8.28E-08,"		9.8884943503953238e-01"
3.50E-07,-2.03E-03,8.29E-08,"		9.8883353413432307e-01"
3.00E-07,-2.03E-03,7.74E-08,"		9.8991198500024569e-01"
3.50E-07,-2.03E-03,7.75E-08,"		9.8987705942779447e-01"
4.00E-07,-2.03E-03,7.76E-08,"		9.8983311566909893e-01"
4.00E-07,-2.03E-03,7.25E-08,"		9.9089867212635840e-01"
3.50E-07,-2.03E-03,7.50E-08,"		9.9033528769380230e-01"
3.50E-07,-2.03E-03,7.24E-08,"		9.9094664679435385e-01"
3.00E-07,-2.03E-03,7.74E-08,"		9.8991198500024569e-01"
3.00E-07,-2.03E-03,7.48E-08,"		9.9037872245150604e-01"
3.00E-07,-2.03E-03,7.23E-08,"		9.9099241237291935e-01"
4.00E-07,-2.03E-03,7.76E-08,"		9.8983311566909893e-01"
4.00E-07,-2.03E-03,8.29E-08,"		9.8880248881968813e-01"
3.50E-07,-2.03E-03,8.29E-08,"		9.8883353413432307e-01"
4.00E-07,-2.03E-03,8.81E-08,"		9.8773888944393851e-01"
3.50E-07,-2.03E-03,8.81E-08,"		9.8776292056576021e-01"
3.00E-07,-2.03E-03,8.81E-08,"		9.8778461313358035e-01"
3.00E-07,-2.04E-03,1.16E-07,"		9.8240723250349848e-01"
3.50E-07,-2.04E-03,1.11E-07,"		9.8330420932841767e-01"
3.50E-07,-2.04E-03,1.16E-07,"		9.8237698589907296e-01"
4.00E-07,-2.04E-03,1.07E-07,"		9.8400293597754296e-01"
4.00E-07,-2.04E-03,1.11E-07,"		9.8325936063444452e-01"
4.00E-07,-2.04E-03,1.16E-07,"		9.8232881129006067e-01"
3.00E-07,-2.04E-03,1.16E-07,"		9.8240723250349848e-01"
3.00E-07,-2.04E-03,1.11E-07,"		9.8334448603728253e-01"
3.50E-07,-2.04E-03,1.11E-07,"		9.8330420932841767e-01"
3.00E-07,-2.04E-03,1.07E-07,"		9.8415227756350609e-01"
3.50E-07,-2.04E-03,1.07E-07,"		9.8408283979773270e-01"
4.00E-07,-2.04E-03,1.07E-07,"		9.8400293597754296e-01"
4.00E-07,-2.04E-03,9.74E-08,"		9.8601327920185544e-01"
3.50E-07,-2.04E-03,1.02E-07,"		9.8512297843286556e-01"
3.50E-07,-2.04E-03,9.74E-08,"		9.8607481795582141e-01"
3.00E-07,-2.04E-03,1.07E-07,"		9.8415227756350609e-01"
3.00E-07,-2.04E-03,1.02E-07,"		9.8516760288212268e-01"
3.00E-07,-2.04E-03,9.73E-08,"		9.8612250353891240e-01"
4.00E-07,-2.04E-03,9.74E-08,"		9.8601327920185544e-01"
4.00E-07,-2.04E-03,1.02E-07,"		9.8506634345295607e-01"
3.50E-07,-2.04E-03,1.02E-07,"		9.8512297843286556e-01"
4.00E-07,-2.04E-03,1.07E-07,"		9.8400293597754296e-01"
3.50E-07,-2.04E-03,1.07E-07,"		9.8408283979773270e-01"
3.00E-07,-2.04E-03,1.07E-07,"		9.8415227756350609e-01"
4.00E-07,-2.03E-03,8.81E-08,"		9.8773888944393851e-01"
3.50E-07,-2.03E-03,9.27E-08,"		9.8700054758227151e-01"
3.50E-07,-2.03E-03,8.81E-08,"		9.8776292056576021e-01"
3.00E-07,-2.04E-03,9.73E-08,"		9.8612250353891240e-01"
3.00E-07,-2.03E-03,9.27E-08,"		9.8702234740994910e-01"
3.00E-07,-2.03E-03,8.81E-08,"		9.8778461313358035e-01"
4.00E-07,-2.03E-03,8.81E-08,"		9.8773888944393851e-01"
4.00E-07,-2.03E-03,9.28E-08,"		9.8696574840104256e-01"
3.50E-07,-2.03E-03,9.27E-08,"		9.8700054758227151e-01"
4.00E-07,-2.04E-03,9.74E-08,"		9.8601327920185544e-01"
3.50E-07,-2.04E-03,9.74E-08,"		9.8607481795582141e-01"
3.00E-07,-2.04E-03,9.73E-08,"		9.8612250353891240e-01"
3.00E-07,-2.04E-03,1.26E-07,"		9.8043199213564014e-01"
3.50E-07,-2.04E-03,1.31E-07,"		9.7935536702527992e-01"
3.00E-07,-2.04E-03,1.31E-07,"		9.7939639838300574e-01"
4.00E-07,-2.04E-03,1.36E-07,"		9.7825229606150121e-01"
3.50E-07,-2.04E-03,1.36E-07,"		9.7830283683743691e-01"
3.00E-07,-2.04E-03,1.36E-07,"		9.7834804003727349e-01"
3.00E-07,-2.04E-03,1.26E-07,"		9.8043199213564014e-01"
3.50E-07,-2.04E-03,1.26E-07,"		9.8040579997832700e-01"
3.50E-07,-2.04E-03,1.31E-07,"		9.7935536702527992e-01"
4.00E-07,-2.04E-03,1.26E-07,"		9.8036520797694837e-01"
4.00E-07,-2.04E-03,1.31E-07,"		9.7929730139768101e-01"
4.00E-07,-2.04E-03,1.36E-07,"		9.7825229606150121e-01"
4.00E-07,-2.04E-03,1.26E-07,"		9.8036520797694837e-01"
3.50E-07,-2.04E-03,1.21E-07,"		9.8135318243056546e-01"
4.00E-07,-2.04E-03,1.21E-07,"		9.8129261457402861e-01"
3.00E-07,-2.04E-03,1.16E-07,"		9.8240723250349848e-01"
3.50E-07,-2.04E-03,1.16E-07,"		9.8237698589907296e-01"
4.00E-07,-2.04E-03,1.16E-07,"		9.8232881129006067e-01"
4.00E-07,-2.04E-03,1.26E-07,"		9.8036520797694837e-01"
3.50E-07,-2.04E-03,1.26E-07,"		9.8040579997832700e-01"
3.50E-07,-2.04E-03,1.21E-07,"		9.8135318243056546e-01"
3.00E-07,-2.04E-03,1.26E-07,"		9.8043199213564014e-01"
3.00E-07,-2.04E-03,1.21E-07,"		9.8138664809031861e-01"
3.00E-07,-2.04E-03,1.16E-07,"		9.8240723250349848e-01"
3.00E-07,-2.04E-03,1.52E-07,"		9.7519902699417749e-01"
3.00E-07,-2.04E-03,1.48E-07,"		9.7604050116920393e-01"
3.50E-07,-2.04E-03,1.52E-07,"		9.7517971766802247e-01"
3.00E-07,-2.04E-03,1.44E-07,"		9.7691548801212924e-01"
3.50E-07,-2.04E-03,1.48E-07,"		9.7603114067038621e-01"
4.00E-07,-2.04E-03,1.52E-07,"		9.7514621471154439e-01"
4.00E-07,-2.04E-03,1.52E-07,"		9.7514621471154439e-01"
3.50E-07,-2.04E-03,1.48E-07,"		9.7603114067038621e-01"
4.00E-07,-2.04E-03,1.48E-07,"		9.7599678749087815e-01"
3.00E-07,-2.04E-03,1.44E-07,"		9.7691548801212924e-01"
3.50E-07,-2.04E-03,1.44E-07,"		9.7685927406830908e-01"
4.00E-07,-2.04E-03,1.44E-07,"		9.7679139493229972e-01"
4.00E-07,-2.04E-03,1.44E-07,"		9.7679139493229972e-01"
3.50E-07,-2.04E-03,1.40E-07,"		9.7757524082060721e-01"
4.00E-07,-2.04E-03,1.40E-07,"		9.7749426398735484e-01"
3.00E-07,-2.04E-03,1.36E-07,"		9.7834804003727349e-01"
3.50E-07,-2.04E-03,1.36E-07,"		9.7830283683743691e-01"
4.00E-07,-2.04E-03,1.36E-07,"		9.7825229606150121e-01"
3.00E-07,-2.04E-03,1.44E-07,"		9.7691548801212924e-01"
3.00E-07,-2.04E-03,1.40E-07,"		9.7764674260638806e-01"
3.50E-07,-2.04E-03,1.44E-07,"		9.7685927406830908e-01"
3.00E-07,-2.04E-03,1.36E-07,"		9.7834804003727349e-01"
3.50E-07,-2.04E-03,1.40E-07,"		9.7757524082060721e-01"
4.00E-07,-2.04E-03,1.44E-07,"		9.7679139493229972e-01"
4.00E-07,-2.05E-03,1.74E-07,"		9.7045312451811638e-01"
4.00E-07,-2.05E-03,1.79E-07,"		9.6958049517720812e-01"
3.50E-07,-2.05E-03,1.79E-07,"		9.6963993699571971e-01"
4.00E-07,-2.05E-03,1.83E-07,"		9.6870605825003664e-01"
3.50E-07,-2.05E-03,1.83E-07,"		9.6874842776271108e-01"
3.00E-07,-2.05E-03,1.83E-07,"		9.6877452077611403e-01"
4.00E-07,-2.05E-03,1.74E-07,"		9.7045312451811638e-01"
3.50E-07,-2.05E-03,1.79E-07,"		9.6963993699571971e-01"
3.50E-07,-2.04E-03,1.71E-07,"		9.7129128340125426e-01"
3.00E-07,-2.05E-03,1.83E-07,"		9.6877452077611403e-01"
3.00E-07,-2.05E-03,1.75E-07,"		9.7041089333350716e-01"
3.00E-07,-2.04E-03,1.67E-07,"		9.7213595655889840e-01"
3.00E-07,-2.04E-03,1.67E-07,"		9.7213595655889840e-01"
3.50E-07,-2.04E-03,1.66E-07,"		9.7224306059515064e-01"
3.50E-07,-2.04E-03,1.71E-07,"		9.7129128340125426e-01"
4.00E-07,-2.04E-03,1.66E-07,"		9.7233856015875675e-01"
4.00E-07,-2.04E-03,1.70E-07,"		9.7138810770163375e-01"
4.00E-07,-2.05E-03,1.74E-07,"		9.7045312451811638e-01"
3.00E-07,-2.04E-03,1.52E-07,"		9.7519902699417749e-01"
3.50E-07,-2.04E-03,1.52E-07,"		9.7517971766802247e-01"
3.50E-07,-2.04E-03,1.59E-07,"		9.7365324995535618e-01"
4.00E-07,-2.04E-03,1.52E-07,"		9.7514621471154439e-01"
4.00E-07,-2.04E-03,1.59E-07,"		9.7360237629280544e-01"
4.00E-07,-2.04E-03,1.66E-07,"		9.7233856015875675e-01"
3.00E-07,-2.04E-03,1.52E-07,"		9.7519902699417749e-01"
3.50E-07,-2.04E-03,1.59E-07,"		9.7365324995535618e-01"
3.00E-07,-2.04E-03,1.59E-07,"		9.7349934131756843e-01"
4.00E-07,-2.04E-03,1.66E-07,"		9.7233856015875675e-01"
3.50E-07,-2.04E-03,1.66E-07,"		9.7224306059515064e-01"
3.00E-07,-2.04E-03,1.67E-07,"		9.7213595655889840e-01"
4.00E-07,-2.05E-03,2.14E-07,"		9.6204328233560410e-01"
3.50E-07,-2.05E-03,2.14E-07,"		9.6213133860738165e-01"
4.00E-07,-2.05E-03,2.08E-07,"		9.6346069376667065e-01"
3.00E-07,-2.05E-03,2.14E-07,"		9.6221097113289911e-01"
3.50E-07,-2.05E-03,2.08E-07,"		9.6356844636422934e-01"
4.00E-07,-2.05E-03,2.01E-07,"		9.6519636036534961e-01"
4.00E-07,-2.05E-03,2.01E-07,"		9.6519636036534961e-01"
3.50E-07,-2.05E-03,2.08E-07,"		9.6356844636422934e-01"
3.50E-07,-2.05E-03,2.01E-07,"		9.6531962143911842e-01"
3.00E-07,-2.05E-03,2.14E-07,"		9.6221097113289911e-01"
3.00E-07,-2.05E-03,2.08E-07,"		9.6370004413173904e-01"
3.00E-07,-2.05E-03,2.01E-07,"		9.6541645318708913e-01"
4.00E-07,-2.05E-03,1.91E-07,"		9.6688568507497596e-01"
4.00E-07,-2.05E-03,1.96E-07,"		9.6608125388950139e-01"
3.50E-07,-2.05E-03,1.96E-07,"		9.6621098863035226e-01"
4.00E-07,-2.05E-03,2.01E-07,"		9.6519636036534961e-01"
3.50E-07,-2.05E-03,2.01E-07,"		9.6531962143911842e-01"
3.00E-07,-2.05E-03,2.01E-07,"		9.6541645318708913e-01"
3.00E-07,-2.05E-03,1.91E-07,"		9.6715792057248484e-01"
3.50E-07,-2.05E-03,1.91E-07,"		9.6703443776477971e-01"
3.00E-07,-2.05E-03,1.96E-07,"		9.6629010547648997e-01"
4.00E-07,-2.05E-03,1.91E-07,"		9.6688568507497596e-01"
3.50E-07,-2.05E-03,1.96E-07,"		9.6621098863035226e-01"
3.00E-07,-2.05E-03,2.01E-07,"		9.6541645318708913e-01"
3.00E-07,-2.05E-03,1.91E-07,"		9.6715792057248484e-01"
3.00E-07,-2.05E-03,1.87E-07,"		9.6802303440048842e-01"
3.50E-07,-2.05E-03,1.87E-07,"		9.6794635945690155e-01"
3.00E-07,-2.05E-03,1.83E-07,"		9.6877452077611403e-01"
3.50E-07,-2.05E-03,1.83E-07,"		9.6874842776271108e-01"
4.00E-07,-2.05E-03,1.83E-07,"		9.6870605825003664e-01"
3.00E-07,-2.05E-03,1.91E-07,"		9.6715792057248484e-01"
3.50E-07,-2.05E-03,1.87E-07,"		9.6794635945690155e-01"
3.50E-07,-2.05E-03,1.91E-07,"		9.6703443776477971e-01"
4.00E-07,-2.05E-03,1.83E-07,"		9.6870605825003664e-01"
4.00E-07,-2.05E-03,1.87E-07,"		9.6787507554608321e-01"
4.00E-07,-2.05E-03,1.91E-07,"		9.6688568507497596e-01"
3.00E-07,-2.05E-03,2.49E-07,"		9.5499412263812700e-01"
3.00E-07,-2.05E-03,2.43E-07,"		9.5625626084498716e-01"
3.50E-07,-2.05E-03,2.49E-07,"		9.5487000901972030e-01"
3.00E-07,-2.05E-03,2.38E-07,"		9.5740680756600360e-01"
3.50E-07,-2.05E-03,2.43E-07,"		9.5620940916370856e-01"
4.00E-07,-2.05E-03,2.49E-07,"		9.5472099333031313e-01"
4.00E-07,-2.05E-03,2.49E-07,"		9.5472099333031313e-01"
3.50E-07,-2.05E-03,2.43E-07,"		9.5620940916370856e-01"
4.00E-07,-2.05E-03,2.41E-07,"		9.5681783072418258e-01"
3.00E-07,-2.05E-03,2.38E-07,"		9.5740680756600360e-01"
3.50E-07,-2.05E-03,2.35E-07,"		9.5792910263888020e-01"
4.00E-07,-2.05E-03,2.32E-07,"		9.5838917268167345e-01"
3.00E-07,-2.05E-03,2.26E-07,"		9.5958440586025295e-01"
3.50E-07,-2.05E-03,2.29E-07,"		9.5901449475431533e-01"
3.00E-07,-2.05E-03,2.32E-07,"		9.5851113286892031e-01"
4.00E-07,-2.05E-03,2.32E-07,"		9.5838917268167345e-01"
3.50E-07,-2.05E-03,2.35E-07,"		9.5792910263888020e-01"
3.00E-07,-2.05E-03,2.38E-07,"		9.5740680756600360e-01"
3.00E-07,-2.05E-03,2.26E-07,"		9.5958440586025295e-01"
3.00E-07,-2.05E-03,2.20E-07,"		9.6092683956622937e-01"
3.50E-07,-2.05E-03,2.20E-07,"		9.6086935319559097e-01"
3.00E-07,-2.05E-03,2.14E-07,"		9.6221097113289911e-01"
3.50E-07,-2.05E-03,2.14E-07,"		9.6213133860738165e-01"
4.00E-07,-2.05E-03,2.14E-07,"		9.6204328233560410e-01"
3.00E-07,-2.05E-03,2.26E-07,"		9.5958440586025295e-01"
3.50E-07,-2.05E-03,2.20E-07,"		9.6086935319559097e-01"
3.50E-07,-2.05E-03,2.29E-07,"		9.5901449475431533e-01"
4.00E-07,-2.05E-03,2.14E-07,"		9.6204328233560410e-01"
4.00E-07,-2.05E-03,2.23E-07,"		9.6014668287322391e-01"
4.00E-07,-2.05E-03,2.32E-07,"		9.5838917268167345e-01"
3.00E-07,-2.06E-03,2.64E-07,"		9.5194282985460676e-01"
3.50E-07,-2.06E-03,2.71E-07,"		9.4990652362244610e-01"
3.00E-07,-2.06E-03,2.71E-07,"		9.4997831896512852e-01"
4.00E-07,-2.06E-03,2.78E-07,"		9.4845298147486234e-01"
3.50E-07,-2.06E-03,2.78E-07,"		9.4857243474123487e-01"
3.00E-07,-2.06E-03,2.78E-07,"		9.4865852282268304e-01"
3.00E-07,-2.06E-03,2.64E-07,"		9.5194282985460676e-01"
3.50E-07,-2.06E-03,2.64E-07,"		9.5185807079710028e-01"
3.50E-07,-2.06E-03,2.71E-07,"		9.4990652362244610e-01"
4.00E-07,-2.06E-03,2.64E-07,"		9.5175282000625494e-01"
4.00E-07,-2.06E-03,2.71E-07,"		9.4981216076518882e-01"
4.00E-07,-2.06E-03,2.78E-07,"		9.4845298147486234e-01"
3.00E-07,-2.06E-03,2.64E-07,"		9.5194282985460676e-01"
3.50E-07,-2.06E-03,2.60E-07,"		9.5264321751042347e-01"
3.50E-07,-2.06E-03,2.64E-07,"		9.5185807079710028e-01"
4.00E-07,-2.06E-03,2.56E-07,"		9.5329707082152204e-01"
4.00E-07,-2.06E-03,2.60E-07,"		9.5251247513092374e-01"
4.00E-07,-2.06E-03,2.64E-07,"		9.5175282000625494e-01"
4.00E-07,-2.06E-03,2.56E-07,"		9.5329707082152204e-01"
3.50E-07,-2.06E-03,2.53E-07,"		9.5417329270702622e-01"
4.00E-07,-2.06E-03,2.53E-07,"		9.5404836175192220e-01"
3.00E-07,-2.05E-03,2.49E-07,"		9.5499412263812700e-01"
3.50E-07,-2.05E-03,2.49E-07,"		9.5487000901972030e-01"
4.00E-07,-2.05E-03,2.49E-07,"		9.5472099333031313e-01"
3.00E-07,-2.05E-03,2.49E-07,"		9.5499412263812700e-01"
3.50E-07,-2.06E-03,2.53E-07,"		9.5417329270702622e-01"
3.00E-07,-2.06E-03,2.56E-07,"		9.5355343085376287e-01"
4.00E-07,-2.06E-03,2.56E-07,"		9.5329707082152204e-01"
3.50E-07,-2.06E-03,2.60E-07,"		9.5264321751042347e-01"
3.00E-07,-2.06E-03,2.64E-07,"		9.5194282985460676e-01"
3.00E-07,-2.06E-03,2.78E-07,"		9.4865852282268304e-01"
3.50E-07,-2.06E-03,2.78E-07,"		9.4857243474123487e-01"
3.00E-07,-2.06E-03,2.85E-07,"		9.4703658750179787e-01"
4.00E-07,-2.06E-03,2.78E-07,"		9.4845298147486234e-01"
3.50E-07,-2.06E-03,2.85E-07,"		9.4686413726084329e-01"
3.00E-07,-2.06E-03,2.92E-07,"		9.4564606963901965e-01"
3.00E-07,-2.06E-03,2.92E-07,"		9.4564606963901965e-01"
3.50E-07,-2.06E-03,2.85E-07,"		9.4686413726084329e-01"
3.50E-07,-2.06E-03,2.92E-07,"		9.4553253128121173e-01"
4.00E-07,-2.06E-03,2.78E-07,"		9.4845298147486234e-01"
4.00E-07,-2.06E-03,2.85E-07,"		9.4668197137592713e-01"
4.00E-07,-2.06E-03,2.92E-07,"		9.4539038295925737e-01"
3.00E-07,-2.06E-03,3.06E-07,"		9.4224726976742135e-01"
3.50E-07,-2.06E-03,2.99E-07,"		9.4364388063919535e-01"
3.50E-07,-2.06E-03,3.06E-07,"		9.4218804531100975e-01"
4.00E-07,-2.06E-03,2.92E-07,"		9.4539038295925737e-01"
4.00E-07,-2.06E-03,2.99E-07,"		9.4350481575844891e-01"
4.00E-07,-2.06E-03,3.06E-07,"		9.4210703189010747e-01"
3.00E-07,-2.06E-03,3.06E-07,"		9.4224726976742135e-01"
3.00E-07,-2.06E-03,2.99E-07,"		9.4378042451540733e-01"
3.50E-07,-2.06E-03,2.99E-07,"		9.4364388063919535e-01"
3.00E-07,-2.06E-03,2.92E-07,"		9.4564606963901965e-01"
3.50E-07,-2.06E-03,2.92E-07,"		9.4553253128121173e-01"
4.00E-07,-2.06E-03,2.92E-07,"		9.4539038295925737e-01"
4.00E-07,-2.06E-03,3.06E-07,"		9.4210703189010747e-01"
3.50E-07,-2.06E-03,3.12E-07,"		9.4089528643221332e-01"
3.50E-07,-2.06E-03,3.06E-07,"		9.4218804531100975e-01"
3.00E-07,-2.06E-03,3.19E-07,"		9.3959720901851085e-01"
3.00E-07,-2.06E-03,3.12E-07,"		9.4096604979487453e-01"
3.00E-07,-2.06E-03,3.06E-07,"		9.4224726976742135e-01"
4.00E-07,-2.06E-03,3.22E-07,"		9.3854473503238789e-01"
3.50E-07,-2.06E-03,3.20E-07,"		9.3908736208955468e-01"
4.00E-07,-2.06E-03,3.14E-07,"		9.4046898687993374e-01"
3.00E-07,-2.06E-03,3.19E-07,"		9.3959720901851085e-01"
3.50E-07,-2.06E-03,3.12E-07,"		9.4089528643221332e-01"
4.00E-07,-2.06E-03,3.06E-07,"		9.4210703189010747e-01"
3.00E-07,-2.06E-03,3.19E-07,"		9.3959720901851085e-01"
3.50E-07,-2.06E-03,3.20E-07,"		9.3908736208955468e-01"
3.00E-07,-2.07E-03,3.23E-07,"		9.3839791579316634e-01"
4.00E-07,-2.06E-03,3.22E-07,"		9.3854473503238789e-01"
3.50E-07,-2.07E-03,3.25E-07,"		9.3790030125232515e-01"
3.00E-07,-2.07E-03,3.28E-07,"		9.3728192237838381e-01"
3.00E-07,-2.07E-03,3.28E-07,"		9.3728192237838381e-01"
3.50E-07,-2.07E-03,3.32E-07,"		9.3607887142373070e-01"
3.00E-07,-2.07E-03,3.32E-07,"		9.3623044969518421e-01"
